user_word_id,word_id,user_id,was_new,was_due,overdue_time,previous_incorrect_count,previous_correct_count,previous_easiness_factor,user_rated_answer,time_to_answer,correct,created_at,updated_at,user_role,previous_repetition_number,previous_interval,actual_interval,was_failed,previous_attempts,previous_answer,previous_time_to_answer,word_average_easiness_factor
2384,224,10,false,2012-08-05 13:45:38 +1000,-0.181960851396088,0,2,2.7,5,1.613,true,2012-08-05 09:23:37 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,2.81803914860391,false,2,5,1.981,2.58785714285714
2384,224,10,false,2012-08-13 18:59:37 +1000,19.5824620759664,0,3,2.8,5,1.517,true,2012-09-02 08:58:22 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,27.9824620759664,false,3,5,1.613,2.58785714285714
2389,229,10,false,2012-08-01 12:07:44 +1000,1.06827048138223,0,1,2.6,5,2.778,true,2012-08-02 13:46:03 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,2.06827048138223,false,1,5,2.092,2.31928571428571
2389,229,10,false,2012-08-05 13:46:03 +1000,-0.18218066752037,0,2,2.7,5,1.717,true,2012-08-05 09:23:42 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,2.81781933247963,false,2,5,2.778,2.31928571428571
2389,229,10,false,2012-08-13 18:59:42 +1000,19.5826074611159,0,3,2.8,5,1.476,true,2012-09-02 08:58:39 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,27.9826074611159,false,3,5,1.717,2.31928571428571
2383,223,10,false,2012-08-01 12:06:49 +1000,1.06856846221333,0,1,2.6,5,3.369,true,2012-08-02 13:45:33 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,2.06856846221333,false,1,5,7.838,1.90214285714286
2383,223,10,false,2012-08-05 13:45:33 +1000,-0.181942704499907,0,2,2.7,5,1.778,true,2012-08-05 09:23:33 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,2.81805729550009,false,2,5,3.369,1.90214285714286
2383,223,10,false,2012-08-13 18:59:33 +1000,19.5824598250987,0,3,2.8,2,2.818,false,2012-09-02 08:58:18 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,27.9824598250987,false,3,5,1.778,1.90214285714286
2383,223,10,false,2012-09-02 08:58:18 +1000,0.0,1,3,2.48,5,1.678,true,2012-09-02 09:00:29 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,4,2,2.818,1.90214285714286
2437,277,10,false,2012-08-06 09:26:47 +1000,0.0521655962421644,0,1,2.6,5,1.306,true,2012-08-06 10:41:55 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.05216559624216,false,1,5,2.205,2.48642857142857
2437,277,10,false,2012-08-09 10:41:55 +1000,0.0938173765467245,0,2,2.7,5,1.481,true,2012-08-09 12:57:00 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,3.09381737654672,false,2,5,1.306,2.48642857142857
2437,277,10,false,2012-08-17 22:33:00 +1000,15.4401453508276,0,3,2.8,5,1.05,true,2012-09-02 09:06:49 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,23.8401453508276,false,3,5,1.481,2.48642857142857
2439,279,10,false,2012-08-06 09:27:01 +1000,0.0521058183561806,0,1,2.6,5,1.209,true,2012-08-06 10:42:03 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.05210581835618,false,1,5,1.4,2.44928571428571
2439,279,10,false,2012-08-09 10:42:03 +1000,0.0939151716198264,0,2,2.7,5,1.726,true,2012-08-09 12:57:18 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,3.09391517161983,false,2,5,1.209,2.44928571428571
2439,279,10,false,2012-08-17 22:33:18 +1000,15.4399739478266,0,3,2.8,5,1.098,true,2012-09-02 09:06:51 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,23.8399739478266,false,3,5,1.726,2.44928571428571
2438,278,10,false,2012-08-06 09:26:58 +1000,0.052137852644375,0,1,2.36,5,1.118,true,2012-08-06 10:42:02 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.05213785264437,false,1,3,4.54,2.45428571428571
2438,278,10,false,2012-08-09 10:42:02 +1000,0.0938261118856366,0,2,2.46,5,1.838,true,2012-08-09 12:57:09 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,3.09382611188564,false,2,5,1.118,2.45428571428571
2438,278,10,false,2012-08-17 05:16:21 +1000,16.1593321746682,0,3,2.56,5,1.209,true,2012-09-02 09:05:47 +1000,2012-10-10 14:00:57 +1000,participant,3,7.68,23.8393321746682,false,3,5,1.838,2.45428571428571
2462,302,10,false,2012-08-08 10:57:53 +1000,0.449515803054132,0,1,2.5,5,1.557,true,2012-08-08 21:45:11 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.44951580305413,false,1,4,1.996,2.43857142857143
2462,302,10,false,2012-08-11 21:45:11 +1000,-0.10264189226206,0,2,2.6,5,1.276,true,2012-08-11 19:17:23 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,2.89735810773794,false,2,5,1.557,2.43857142857143
2462,302,10,false,2012-08-19 21:41:23 +1000,13.4763144327253,0,3,2.7,5,1.085,true,2012-09-02 09:07:16 +1000,2012-10-10 14:00:57 +1000,participant,3,8.1,21.5763144327253,false,3,5,1.276,2.43857142857143
2406,246,10,false,2012-08-03 13:49:25 +1000,1.81284235185645,0,1,2.6,5,1.374,true,2012-08-05 09:19:55 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,2.81284235185645,false,1,5,1.675,2.49785714285714
2406,246,10,false,2012-08-08 09:19:55 +1000,0.516112536020058,0,2,2.7,5,1.17,true,2012-08-08 21:43:07 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,3.51611253602006,false,2,5,1.374,2.49785714285714
2406,246,10,false,2012-08-17 07:19:07 +1000,16.0741542214745,0,3,2.8,5,0.816,true,2012-09-02 09:05:54 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,24.4741542214745,false,3,5,1.17,2.49785714285714
2447,287,10,false,2012-08-07 10:49:30 +1000,0.00326514803021991,0,1,2.6,5,1.311,true,2012-08-07 10:54:12 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.00326514803022,false,1,5,1.304,2.42428571428571
2447,287,10,false,2012-08-10 10:54:12 +1000,1.34185333080684,0,2,2.7,5,1.022,true,2012-08-11 19:06:29 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,4.34185333080684,false,2,5,1.311,2.42428571428571
2447,287,10,false,2012-08-20 04:42:29 +1000,13.1839431055924,0,3,2.8,5,1.613,true,2012-09-02 09:07:21 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,21.5839431055924,false,3,5,1.022,2.42428571428571
2468,308,10,false,2012-08-07 10:59:14 +1000,0.0,1,0,2.18,4,2.231,true,2012-08-07 11:00:41 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,1,2,2.455,2.47285714285714
2468,308,10,false,2012-08-08 11:00:41 +1000,0.449138334496273,1,1,2.18,2,2.098,false,2012-08-08 21:47:27 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.44913833449627,false,2,4,2.231,2.47285714285714
2468,308,10,false,2012-08-08 21:47:27 +1000,0.0,2,1,1.86,4,1.748,true,2012-08-08 21:48:30 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,3,2,2.098,2.47285714285714
2468,308,10,false,2012-08-09 21:48:31 +1000,-0.36565507845044,2,2,1.86,5,3.015,true,2012-08-09 13:01:58 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,0.63434492154956,false,4,4,1.748,2.47285714285714
2468,308,10,false,2012-08-12 13:01:58 +1000,20.8110574333874,2,3,1.96,5,2.379,true,2012-09-02 08:29:53 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,23.8110574333874,false,5,5,3.015,2.47285714285714
2491,331,10,false,2012-08-09 21:55:08 +1000,-0.366588910681354,0,1,2.6,5,1.146,true,2012-08-09 13:07:15 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,0.633411089318646,false,1,5,1.186,2.49357142857143
2491,331,10,false,2012-08-12 13:07:15 +1000,20.8077210990282,0,2,2.7,5,1.251,true,2012-09-02 08:30:22 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,23.8077210990282,false,2,5,1.146,2.49357142857143
2425,265,10,false,2012-08-06 09:25:00 +1000,0.0531719868895718,0,1,2.6,5,1.25,true,2012-08-06 10:41:34 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.05317198688957,false,1,5,2.024,2.6
2425,265,10,false,2012-08-09 10:41:34 +1000,0.093741522307419,0,2,2.7,5,1.846,true,2012-08-09 12:56:34 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,3.09374152230742,false,2,5,1.25,2.6
2425,265,10,false,2012-08-17 22:32:34 +1000,15.4403674321213,0,3,2.8,5,1.1,true,2012-09-02 09:06:41 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,23.8403674321213,false,3,5,1.846,2.6
2465,305,10,false,2012-08-07 10:58:22 +1000,0.0,1,0,2.18,2,2.606,false,2012-08-07 10:59:50 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,1,2,2.101,2.42142857142857
2465,305,10,false,2012-08-07 10:59:50 +1000,0.0,2,0,1.86,5,1.414,true,2012-08-07 11:01:03 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,2,2,2.606,2.42142857142857
2465,305,10,false,2012-08-08 11:01:03 +1000,0.448961960760498,2,1,1.96,2,2.301,false,2012-08-08 21:47:33 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.4489619607605,false,3,5,1.414,2.42142857142857
2465,305,10,false,2012-08-08 21:47:33 +1000,0.0,3,1,1.64,4,2.195,true,2012-08-08 21:48:55 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,4,2,2.301,2.42142857142857
2465,305,10,false,2012-08-09 21:48:55 +1000,-0.365892065692674,3,2,1.64,5,1.251,true,2012-08-09 13:02:02 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,0.634107934307326,false,5,4,2.195,2.42142857142857
2465,305,10,false,2012-08-12 13:02:02 +1000,20.8110541211312,3,3,1.74,5,1.479,true,2012-09-02 08:29:57 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,23.8110541211312,false,6,5,1.251,2.42142857142857
2457,297,10,false,2012-08-07 10:52:12 +1000,0.00293239491194444,0,1,2.6,5,1.753,true,2012-08-07 10:56:25 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.00293239491194,false,1,5,1.507,2.38428571428571
2457,297,10,false,2012-08-10 10:56:25 +1000,1.34060712968853,0,2,2.7,5,1.09,true,2012-08-11 19:06:54 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,4.34060712968853,false,2,5,1.753,2.38428571428571
2457,297,10,false,2012-08-20 04:42:54 +1000,13.1837867077817,0,3,2.8,5,1.204,true,2012-09-02 09:07:33 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,21.5837867077817,false,3,5,1.09,2.38428571428571
2456,296,10,false,2012-08-06 10:52:07 +1000,0.0,1,0,1.7,5,2.562,true,2012-08-06 10:53:20 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,1,0,10.293,2.24285714285714
2456,296,10,false,2012-08-07 10:53:20 +1000,0.00266554749039352,1,1,1.8,2,3.796,false,2012-08-07 10:57:10 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.00266554749039,false,2,5,2.562,2.24285714285714
2456,296,10,false,2012-08-07 10:57:11 +1000,0.0,2,1,1.48,4,2.032,true,2012-08-07 10:58:33 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,3,2,3.796,2.24285714285714
2456,296,10,false,2012-08-08 10:58:33 +1000,0.449632934832766,2,2,1.48,5,1.145,true,2012-08-08 21:46:02 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.44963293483277,false,4,4,2.032,2.24285714285714
2456,296,10,false,2012-08-11 21:46:02 +1000,-0.102719764699005,2,3,1.58,5,7.714,true,2012-08-11 19:18:07 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,2.897280235301,false,5,5,1.145,2.24285714285714
2456,296,10,false,2012-08-16 20:15:43 +1000,16.534533950709,2,4,1.68,1,3.349,false,2012-09-02 09:05:26 +1000,2012-10-10 14:00:57 +1000,participant,3,5.04,21.574533950709,false,6,5,7.714,2.24285714285714
2456,296,10,false,2012-09-02 09:05:26 +1000,0.0,3,4,1.3,3,1.983,true,2012-09-02 09:09:28 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,7,1,3.349,2.24285714285714
2481,321,10,false,2012-08-08 21:50:00 +1000,0.0,1,0,1.7,1,3.749,false,2012-08-08 21:51:15 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,1,0,7.835,2.28857142857143
2481,321,10,false,2012-08-08 21:51:15 +1000,0.0,2,0,1.3,3,3.424,true,2012-08-08 21:53:44 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,2,1,3.749,2.28857142857143
2481,321,10,false,2012-08-09 21:53:44 +1000,-0.366962848925046,2,1,1.3,2,4.208,false,2012-08-09 13:05:19 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,0.633037151074954,false,3,3,3.424,2.28857142857143
2481,321,10,false,2012-08-09 13:05:19 +1000,0.0,3,1,1.3,4,2.456,true,2012-08-09 13:06:14 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,4,2,4.208,2.28857142857143
2481,321,10,false,2012-08-10 13:06:14 +1000,1.25205718033471,3,2,1.3,1,6.02,false,2012-08-11 19:09:12 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,2.25205718033471,false,5,4,2.456,2.28857142857143
2481,321,10,false,2012-08-11 19:09:12 +1000,0.0,4,2,1.3,4,2.179,true,2012-08-11 19:11:29 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,6,1,6.02,2.28857142857143
2481,321,10,false,2012-08-12 19:11:29 +1000,20.5574167776807,4,3,1.3,0,5.362,false,2012-09-02 08:34:10 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,21.5574167776807,false,7,4,2.179,2.28857142857143
2481,321,10,false,2012-09-02 08:34:10 +1000,0.0,5,3,1.3,2,3.882,false,2012-09-02 08:38:12 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,8,0,5.362,2.28857142857143
2481,321,10,false,2012-09-02 08:38:12 +1000,0.0,6,3,1.3,4,2.253,true,2012-09-02 08:40:00 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,9,2,3.882,2.28857142857143
2481,321,10,false,2012-09-03 08:40:00 +1000,14.0286473386408,6,4,1.3,1,7.379,false,2012-09-17 09:21:15 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,15.0286473386408,false,10,4,2.253,2.28857142857143
2481,321,10,false,2012-09-17 09:21:15 +1000,0.0,7,4,1.3,4,2.572,true,2012-09-17 09:24:12 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,11,1,7.379,2.28857142857143
2451,291,10,false,2012-08-06 10:50:19 +1000,0.0,1,0,1.7,5,2.574,true,2012-08-06 10:51:43 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,1,0,5.068,2.34428571428571
2451,291,10,false,2012-08-07 10:51:43 +1000,0.00315894235459491,1,1,1.8,5,1.572,true,2012-08-07 10:56:16 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.0031589423546,false,2,5,2.574,2.34428571428571
2451,291,10,false,2012-08-10 10:56:16 +1000,1.34063648874866,1,2,1.9,5,1.749,true,2012-08-11 19:06:47 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,4.34063648874866,false,3,5,1.572,2.34428571428571
2451,291,10,false,2012-08-17 19:06:47 +1000,15.5830719874672,1,3,2.0,5,1.394,true,2012-09-02 09:06:25 +1000,2012-10-10 14:00:57 +1000,participant,3,6.0,21.5830719874672,false,4,5,1.749,2.34428571428571
2450,290,10,false,2012-08-07 10:50:01 +1000,0.00330403740392361,0,1,2.6,5,1.851,true,2012-08-07 10:54:47 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.00330403740392,false,1,5,1.348,2.37714285714286
2450,290,10,false,2012-08-10 10:54:47 +1000,1.34156136284465,0,2,2.7,5,0.989,true,2012-08-11 19:06:38 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,4.34156136284465,false,2,5,1.851,2.37714285714286
2450,290,10,false,2012-08-20 04:42:38 +1000,13.1839302296759,0,3,2.8,5,1.264,true,2012-09-02 09:07:29 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,21.5839302296759,false,3,5,0.989,2.37714285714286
2426,266,10,false,2012-08-06 09:25:04 +1000,0.0532099917533565,0,1,2.6,5,1.207,true,2012-08-06 10:41:41 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.05320999175336,false,1,5,1.567,2.59142857142857
2426,266,10,false,2012-08-09 10:41:41 +1000,0.0937300384117708,0,2,2.7,5,1.74,true,2012-08-09 12:56:40 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,3.09373003841177,false,2,5,1.207,2.59142857142857
2426,266,10,false,2012-08-17 22:32:40 +1000,15.4403266110942,0,3,2.8,5,1.011,true,2012-09-02 09:06:44 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,23.8403266110942,false,3,5,1.74,2.59142857142857
2470,310,10,false,2012-08-08 10:59:20 +1000,0.44956715828353,0,1,2.6,5,1.204,true,2012-08-08 21:46:43 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.44956715828353,false,1,5,0.995,2.48214285714286
2470,310,10,false,2012-08-11 21:46:43 +1000,-0.103013339041366,0,2,2.7,5,0.755,true,2012-08-11 19:18:22 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,2.89698666095863,false,2,5,1.204,2.48214285714286
2470,310,10,false,2012-08-20 04:54:22 +1000,13.1759091082608,0,3,2.8,5,1.029,true,2012-09-02 09:07:41 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,21.5759091082608,false,3,5,0.755,2.48214285714286
2446,286,10,false,2012-08-07 10:50:43 +1000,0.00325542543439815,1,1,1.8,2,16.995,false,2012-08-07 10:55:24 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.0032554254344,false,2,5,1.585,2.325
2446,286,10,false,2012-08-07 10:55:24 +1000,0.0,2,1,1.48,5,1.494,true,2012-08-07 10:58:04 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,3,2,16.995,2.325
2446,286,10,false,2012-08-08 10:58:04 +1000,0.449585281752315,2,2,1.58,5,2.451,true,2012-08-08 21:45:28 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.44958528175231,false,4,5,1.494,2.325
2446,286,10,false,2012-08-11 21:45:28 +1000,-0.102650329922951,2,3,1.68,5,2.394,true,2012-08-11 19:17:39 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,2.89734967007705,false,5,5,2.451,2.325
2446,286,10,false,2012-08-17 03:27:15 +1000,16.2349297744195,2,4,1.78,4,1.389,true,2012-09-02 09:05:33 +1000,2012-10-10 14:00:57 +1000,participant,3,5.34,21.5749297744195,false,6,5,2.394,2.325
2494,334,10,false,2012-08-09 21:57:20 +1000,-0.367927524691296,0,1,2.6,5,0.996,true,2012-08-09 13:07:31 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,0.632072475308704,false,1,5,1.19,2.50928571428571
2494,334,10,false,2012-08-12 13:07:31 +1000,20.8081688870228,0,2,2.7,5,1.394,true,2012-09-02 08:31:17 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,23.8081688870228,false,2,5,0.996,2.50928571428571
2486,326,10,false,2012-08-08 21:56:38 +1000,0.0,3,0,1.3,1,6.613,false,2012-08-08 21:58:10 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,3,0,3.723,2.28571428571429
2486,326,10,false,2012-08-08 21:58:10 +1000,0.0,4,0,1.3,3,3.398,true,2012-08-08 21:59:41 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,4,1,6.613,2.28571428571429
2486,326,10,false,2012-08-09 21:59:41 +1000,-0.369023349294074,4,1,1.3,1,6.947,false,2012-08-09 13:08:18 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,0.630976650705926,false,5,3,3.398,2.28571428571429
2486,326,10,false,2012-08-09 13:08:18 +1000,0.0,5,1,1.3,5,1.484,true,2012-08-09 13:08:56 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,6,1,6.947,2.28571428571429
2486,326,10,false,2012-08-10 13:08:56 +1000,1.25169979786096,5,2,1.4,1,4.917,false,2012-08-11 19:11:23 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,2.25169979786096,false,7,5,1.484,2.28571428571429
2486,326,10,false,2012-08-11 19:11:23 +1000,0.0,6,2,1.3,5,1.879,true,2012-08-11 19:13:19 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,8,1,4.917,2.28571428571429
2486,326,10,false,2012-08-12 19:13:19 +1000,20.5587726383708,6,3,1.4,2,4.017,false,2012-09-02 08:37:57 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,21.5587726383708,false,9,5,1.879,2.28571428571429
2486,326,10,false,2012-09-02 08:37:57 +1000,0.0,7,3,1.3,4,1.745,true,2012-09-02 08:39:51 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,10,2,4.017,2.28571428571429
2486,326,10,false,2012-09-03 08:39:51 +1000,14.0284916778036,7,4,1.3,4,1.457,true,2012-09-17 09:20:53 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,15.0284916778036,false,11,4,1.745,2.28571428571429
2435,275,10,false,2012-08-06 09:26:31 +1000,0.0522376627693634,0,1,2.6,5,1.36,true,2012-08-06 10:41:45 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.05223766276936,false,1,5,1.906,2.51071428571429
2435,275,10,false,2012-08-09 10:41:45 +1000,0.0937663580617014,0,2,2.7,5,1.515,true,2012-08-09 12:56:46 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,3.0937663580617,false,2,5,1.36,2.51071428571429
2435,275,10,false,2012-08-17 22:32:46 +1000,15.4402821965284,0,3,2.8,5,1.154,true,2012-09-02 09:06:46 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,23.8402821965284,false,3,5,1.515,2.51071428571429
2452,292,10,false,2012-08-07 10:53:13 +1000,0.00261519699768519,2,1,1.48,2,4.008,false,2012-08-07 10:56:59 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.00261519699769,false,3,5,4.708,2.30357142857143
2452,292,10,false,2012-08-07 10:56:59 +1000,0.0,3,1,1.3,3,1.715,true,2012-08-07 10:58:29 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,4,2,4.008,2.30357142857143
2452,292,10,false,2012-08-08 10:58:29 +1000,0.449630247769016,3,2,1.3,5,1.529,true,2012-08-08 21:45:57 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.44963024776902,false,5,3,1.715,2.30357142857143
2452,292,10,false,2012-08-11 21:45:57 +1000,-0.102785242733866,3,3,1.4,5,2.407,true,2012-08-11 19:17:56 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,2.89721475726613,false,6,5,1.529,2.30357142857143
2452,292,10,false,2012-08-16 07:17:56 +1000,17.073738803925,3,4,1.5,2,6.681,false,2012-09-02 09:04:07 +1000,2012-10-10 14:00:57 +1000,participant,3,4.5,21.573738803925,false,7,5,2.407,2.30357142857143
2452,292,10,false,2012-09-02 09:04:07 +1000,0.0,4,4,1.3,4,2.98,true,2012-09-02 09:08:29 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,8,2,6.681,2.30357142857143
2436,276,10,false,2012-08-06 09:26:42 +1000,0.0521933793734375,0,1,2.36,5,1.446,true,2012-08-06 10:41:52 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.05219337937344,false,1,3,2.85,2.46714285714286
2436,276,10,false,2012-08-09 10:41:52 +1000,0.0937732226252083,0,2,2.46,5,2.695,true,2012-08-09 12:56:54 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,3.09377322262521,false,2,5,1.446,2.46714285714286
2436,276,10,false,2012-08-17 05:16:06 +1000,16.1594025356084,0,3,2.56,5,1.431,true,2012-09-02 09:05:38 +1000,2012-10-10 14:00:57 +1000,participant,3,7.68,23.8394025356084,false,3,5,2.695,2.46714285714286
2495,335,10,false,2012-08-08 21:57:27 +1000,0.0,1,0,1.7,5,1.118,true,2012-08-08 21:58:43 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,1,0,2.264,2.41071428571429
2495,335,10,false,2012-08-09 21:58:43 +1000,-0.368844115180301,1,1,1.8,5,1.015,true,2012-08-09 13:07:35 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,0.631155884819699,false,2,5,1.118,2.41071428571429
2495,335,10,false,2012-08-12 13:07:35 +1000,20.8081743253858,1,2,1.9,5,1.145,true,2012-09-02 08:31:21 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,23.8081743253858,false,3,5,1.015,2.41071428571429
2405,245,10,false,2012-08-03 13:49:21 +1000,1.81284776824164,0,1,2.6,5,1.323,true,2012-08-05 09:19:51 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,2.81284776824164,false,1,5,1.877,2.56571428571429
2405,245,10,false,2012-08-08 09:19:51 +1000,0.516060155999132,0,2,2.7,5,0.958,true,2012-08-08 21:42:59 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,3.51606015599913,false,2,5,1.323,2.56571428571429
2405,245,10,false,2012-08-17 07:18:59 +1000,16.0741993118458,0,3,2.8,5,0.861,true,2012-09-02 09:05:50 +1000,2012-10-10 14:00:57 +1000,participant,3,8.4,24.4741993118458,false,3,5,0.958,2.56571428571429
2453,293,10,false,2012-08-06 10:51:10 +1000,0.0,1,0,1.7,5,2.365,true,2012-08-06 10:52:34 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,1,0,12.177,2.32642857142857
2453,293,10,false,2012-08-07 10:52:34 +1000,0.00281163099819444,1,1,1.8,5,1.97,true,2012-08-07 10:56:37 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,1.00281163099819,false,2,5,2.365,2.32642857142857
2453,293,10,false,2012-08-10 10:56:37 +1000,1.34059258118557,1,2,1.9,5,1.312,true,2012-08-11 19:07:04 +1000,2012-10-10 14:00:57 +1000,participant,2,3.0,4.34059258118557,false,3,5,1.97,2.32642857142857
2453,293,10,false,2012-08-17 19:07:04 +1000,15.5829735049669,1,3,2.0,5,3.612,true,2012-09-02 09:06:33 +1000,2012-10-10 14:00:57 +1000,participant,3,6.0,21.5829735049669,false,4,5,1.312,2.32642857142857
2497,337,10,false,2012-08-09 22:00:37 +1000,-0.369135809668912,1,1,1.56,1,2.494,false,2012-08-09 13:09:04 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,0.630864190331088,false,2,3,2.412,2.38214285714286
2497,337,10,false,2012-08-09 13:09:04 +1000,0.0,2,1,1.3,4,1.929,true,2012-08-09 13:10:19 +1000,2012-10-10 14:00:57 +1000,participant,0,0.0,0.0,true,3,1,2.494,2.38214285714286
2497,337,10,false,2012-08-10 13:10:19 +1000,1.25193326351932,2,2,1.3,1,1.821,false,2012-08-11 19:13:06 +1000,2012-10-10 14:00:57 +1000,participant,1,1.0,2.25193326351932,false,4,4,1.929,2.38214285714286
